"airport","airport_name","countryCode","date","datetime","raw_metar","visibility","wind","precipitation","freezing","dangerous","VMC_IMC","latitude","longitude"
"CYET","EDSON, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYET 221600Z AUTO 28005KT 230V310 9SM OVC140 M08/M09 A2967 RMK SLP098 20-01-22",0,0,0,2.5,0,0,53.57893333333334,-116.46505833333333
"CZVL","EDMONTON/VILLENEUVE, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CZVL 221600Z AUTO 34006KT 1 1/4SM -SN OVC016 M04/M05 A2967 RMK VIS VRB 3/4-2 1/4 SLP083 20-01-22",0,0,6.7,7.5,0,0,53.66824166666667,-113.85226388888888
"CYPY","FORT CHIPEWYAN, AB","CAN","20-01-22","""2020-01-22T16:34:00.000Z""","CYPY 221634Z AUTO 11007KT 5/8SM -SN OVC003 M16/M18 A2978 RMK ICG SLP110 20-01-22",0,0,6.7,10,0,1,58.76743888888889,-111.1175611111111
"CYMM","FORT MCMURRAY, AB","CAN","20-01-22","""2020-01-22T16:20:00.000Z""","CYMM 221620Z AUTO 13009KT 9SM OVC011 M04/M06 A2977 RMK SLP109 20-01-22",0,0,0,2.5,0,0,56.65319722222222,-111.22333055555556
"CYOJ","HIGH LEVEL, AB","CAN","20-01-22","""2020-01-22T16:16:00.000Z""","CYOJ 221616Z 15005KT 10SM OVC006 M11/M12 A2962 RMK SC8 SLP064 20-01-22",0,0,0,2.5,0,0,58.62157777777778,-117.16466944444446
"CYQU","GRANDE PRAIRIE, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQU 221600Z 22012KT 25SM FEW090 SCT240 M05/M08 A2965 RMK AC1CI3 SLP078 20-01-22",0,0,0,0,0,0,55.18190277777777,-118.8871888888889
"CYLL","LLOYDMINSTER, AB","CAN","20-01-22","""2020-01-22T16:31:00.000Z""","CYLL 221631Z 10010KT 12SM DRSN OVC046 M07/M08 A2968 RMK SC8 SLP094 20-01-22",0,0,10,10,0,0,53.310583333333334,-110.07416111111111
"CYQL","LETHBRIDGE, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQL 221600Z 26025G33KT 60SM FEW100 BKN260 03/M05 A2973 RMK AC1CI6 SLP097 20-01-22",0,6,0,0,0,0,49.630227777777776,-112.79969722222222
"CYXH","MEDICINE HAT, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYXH 221600Z 28012KT 30SM FEW150 BKN270 M02/M06 A2974 RMK AC1CI7 AC TR SLP104 20-01-22",0,0,0,0,0,0,50.01889444444444,-110.72062777777778
"CYPE","PEACE RIVER, AB","CAN","20-01-22","""2020-01-22T16:05:00.000Z""","CYPE 221605Z 18003KT 6SM BR BCFG SCT006 OVC210 M06/M07 A2962 RMK SC4CI4 VIS W-NE 2 SLP071 20-01-22",0,0,0,2.5,0,0,56.227291666666666,-117.44841944444445
"CZPC","PINCHER CREEK, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CZPC 221600Z AUTO /////KT 9SM CLR 01/M06 A2974 RMK WND MISG SLP103 20-01-22",0,0,0,0,0,0,49.520427777777776,-113.99709722222222
"CYQF","RED DEER REGIONAL, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQF 221600Z 25005KT 12SM SCT080 BKN150 M02/M05 A2968 RMK AC4AC3 SLP093 20-01-22",0,0,0,0,0,0,52.18228611111111,-113.8944888888889
"CYZH","SLAVE LAKE, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYZH 221600Z AUTO 09006KT 3/4SM -SN VV017 M05/M06 A2968 RMK SLP086 20-01-22",0,0,6.7,7.5,0,0,55.292922222222224,-114.77720833333333
"CYZU","WHITECOURT, AB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYZU 221600Z VRB02KT 15SM BKN100 OVC130 M05/M06 A2967 RMK AC5AC3 SLP088 20-01-22",0,0,0,2.5,0,0,54.14384722222222,-115.78676666666667
"CYXX","ABBOTSFORD, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYXX 221600Z 35003KT 15SM FEW003 FEW025 SCT042 BKN075 BKN220 04/03 A3000 RMK SF1CU1SC3AC3CI1 SF TR CI TR VIS SE 30 SLP162 20-01-22",0,0,0,0,0,0,49.02526666666667,-122.35995555555554
"CYBL","CAMPBELL RIVER, BC","CAN","20-01-22","""2020-01-22T16:13:00.000Z""","CYBL 221613Z 15005KT 12SM FEW005 BKN008 OVC020 03/03 A2988 RMK SF2SF5SC1 SLP125 20-01-22",0,0,0,0,0,0,49.95203888888889,-125.27305
"CYCP","BLUE RIVER, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYCP 221600Z VRB02KT 15SM VCFG FEW004 BKN045 BKN080 M01/M01 A2985 RMK SF1SC4AC2 SLP142 20-01-22",0,0,0,2.5,0,0,52.12475277777778,-119.292825
"CYCG","CASTLEGAR/WEST KOOTENAY REGIONAL, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYCG 221600Z 14004KT 15SM FEW020 SCT030 BKN045 02/01 A2998 RMK SF1SC3SC3 SLP172 20-01-22",0,0,0,2.5,0,0,49.296225,-117.63250277777777
"CYBD","BELLA COOLA, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYBD 221600Z 00000KT 15SM FEW075 M02/M02 A2981 RMK AC2 SLP097 20-01-22",0,0,0,2.5,0,0,52.3875,-126.59583333333333
"CYIN","CLINTON/BLEIBLER RANCH,BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYIN 221600Z AUTO VRB04KT 9SM CLR M08/M09 A2977 RMK ICG PAST HR SLP128 20-01-22",0,0,0,2.5,0,0,51.26633611111111,-121.68468333333334
"CYDQ","DAWSON CREEK, BC","CAN","20-01-22","""2020-01-22T16:36:00.000Z""","CYDQ 221636Z AUTO 23015G22KT 9SM CLR 02/M03 A2960 RMK SLP061 20-01-22",0,2,0,0,0,0,55.74226111111111,-120.18305833333334
"CYCQ","CHETWYND, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYCQ 221600Z VRB02KT 35SM FEW040 SCT090 BKN180 M13/M15 A2964 RMK SC2AC2CI1 FROIN VIRGA S SLP081 20-01-22",0,0,0,2.5,0,0,55.687213888888884,-121.62665
"CYQQ","COMOX, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQQ 221600Z 17009G15KT 20SM SCT006 SCT018 BKN045 BKN078 BKN150 07/06 A2991 RMK SF3SC1SC2AC1AC1 SLP128 20-01-22",0,2,0,0,0,0,49.71083333333333,-124.88666666666667
"CYXC","CRANBROOK/CANADIAN ROCKIES INTL, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYXC 221600Z 14005KT 25SM FEW010 FEW053 BKN160 M01/M02 A2988 RMK ST1SC1AC4 SLP159 20-01-22",0,0,0,2.5,0,0,49.612119444444446,-115.78205277777778
"CYLW","KELOWNA, BC","CAN","20-01-22","""2020-01-22T16:29:00.000Z""","CYLW 221629Z AUTO 14007KT 9SM SCT021 BKN042 BKN140 03/00 A2996 RMK SLP164 20-01-22",0,0,0,0,0,0,49.95722222222223,-119.37777777777777
"CYHE","HOPE, BC","CAN","20-01-22","""2020-01-22T16:26:00.000Z""","CYHE 221626Z AUTO 00000KT 2 1/2SM -RA BR FEW021 OVC031 02/01 A3002 RMK SLP170 20-01-22",0,0,0,7.5,0,0,49.36833333333333,-121.49805555555555
"CYXJ","FORT ST JOHN, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYXJ 221600Z 15003KT 25SM FEW100 FEW210 M08/M10 A2959 RMK AC1CI1 FG IN RIVER VALLEY S SLP067 20-01-22",0,0,0,2.5,0,0,56.23837777777778,-120.74028611111112
"CYKA","KAMLOOPS, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYKA 221600Z 30003KT 40SM FEW060 FEW110 M00/M01 A2992 RMK SC1AC1 SC TR SLP150 20-01-22",0,0,0,2.5,0,0,50.702511111111114,-120.44860555555556
"CYGE","GOLDEN, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYGE 221600Z VRB02KT 20SM FEW009 BKN035 OVC100 M03/M04 A2987 RMK ST1SC7AC1 ST TR SLP154 20-01-22",0,0,0,2.5,0,0,51.29918611111111,-116.98212222222223
"CYYE","FORT NELSON, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYYE 221600Z VRB02KT 15SM FEW005 BKN110 M20/M23 A2959 RMK SF1AC4 SLP062 20-01-22",0,0,0,0,0,0,58.836400000000005,-122.596975
"CYZY","MACKENZIE, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYZY 221600Z AUTO 19004KT 9SM BKN006 OVC011 M05/M05 A2971 RMK SLP103 20-01-22",0,0,0,2.5,0,0,55.29946666666667,-123.13338611111112
"CYCD","NANAIMO, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYCD 221600Z 00000KT 15SM FEW003 BKN040 BKN150 BKN240 01/01 A2995 RMK SF1SC5AC1CI1 SF TR SLP144 20-01-22",0,0,0,2.5,0,0,49.05454444444444,-123.87011944444444
"CZMT","MASSET, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CZMT 221600Z 15015G22KT 15SM FEW008 BKN012 BKN040 06/05 A2953 RMK CF1SC5SC1 SLP003 20-01-22",0,2,0,0,0,0,54.02710555555556,-132.1250777777778
"CYYF","PENTICTON, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYYF 221600Z 17008G15KT 15SM FEW020 SCT045 BKN070 03/01 A2999 RMK SC2SC1AC4 SLP167 20-01-22",0,2,0,0,0,0,49.462575,-119.60227499999999
"CYXS","PRINCE GEORGE, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYXS 221600Z AUTO 16006KT 9SM OVC090 M02/M04 A2974 RMK SLP108 20-01-22",0,0,0,2.5,0,0,53.88403611111111,-122.67755277777778
"CYPW","POWELL RIVER, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYPW 221600Z 10009KT 20SM FEW016 BKN041 OVC055 06/04 A2992 RMK SF1SC5SC2 SLP135 20-01-22",0,0,0,0,0,0,49.83408055555556,-124.50033888888889
"CYPR","PRINCE RUPERT, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYPR 221600Z AUTO 12008KT 9SM OVC036 05/02 A2961 RMK SLP031 20-01-22",0,0,0,0,0,0,54.285891666666664,-130.44467777777777
"CYDC","PRINCETON, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYDC 221600Z VRB02KT 6SM BR FEW006 BKN009 BKN052 M02/M03 A2995 RMK SF1ST7SC1 SF TR SC TR VIS E 3 SLP169 20-01-22",0,0,0,7.5,0,0,49.46788611111111,-120.51247222222223
"CYZT","PORT HARDY, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYZT 221600Z 11019G24KT 15SM BKN044 OVC120 06/04 A2974 RMK SC7AC1 SLP075 20-01-22",0,4,0,0,0,0,50.680594444444445,-127.36665833333333
"CYQZ","QUESNEL, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQZ 221600Z AUTO VRB02KT 9SM OVC090 M03/M03 A2979 RMK SLP119 20-01-22",0,0,0,2.5,0,0,53.026075,-122.51036666666667
"CYRV","REVELSTOKE, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYRV 221600Z AUTO 00000KT 9SM -RA 00/00 A2993 RMK CLD MISG SLP155 20-01-22",0,0,0,2.5,0,0,50.96234166666667,-118.18435277777778
"CYZP","SANDSPIT, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYZP 221600Z AUTO 14019KT 9SM FEW040 OVC200 06/05 A2953 RMK SLP002 20-01-22",0,2,0,0,0,0,53.25425555555555,-131.81380833333336
"CYVR","VANCOUVER INTL, BC","CAN","20-01-22","""2020-01-22T16:17:00.000Z""","CYVR 221617Z 11012KT 12SM FEW036 BKN062 BKN077 BKN260 07/06 A2998 RMK SC1SC4AC1CI1 SLP153 20-01-22",0,0,0,0,0,0,49.194694444444444,-123.18396666666668
"CYYD","SMITHERS, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYYD 221600Z 00000KT 25SM FEW015 OVC060 M06/M07 A2971 RMK SF2SC6 SLP091 20-01-22",0,0,0,2.5,0,0,54.825361111111114,-127.18283333333333
"CYXT","TERRACE, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYXT 221600Z 09003KT 8SM -SN FEW005 BKN012 OVC043 M02/M02 A2972 RMK SF2SC4SC2 PCPN VRY LGT SLP077 20-01-22",0,0,6.7,7.5,0,0,54.46854722222223,-128.57838055555555
"CYAZ","TOFINO/LONG BEACH, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYAZ 221600Z 09008KT 15SM -RA BCFG FEW015 OVC036 07/06 A2986 RMK SF2SC6 VRY LGT RA SLP113 20-01-22",0,0,0,0,0,0,49.082119444444444,-125.77239722222222
"CZST","STEWART, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CZST 221600Z 00000KT 6SM -FZRA BR OVC060 00/M00 A2971 RMK SC8 SLP061 20-01-22",0,0,3.3,7.5,0,0,55.93333333333333,-129.98333333333332
"CYWL","WILLIAMS LAKE, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYWL 221600Z 13007KT 15SM FEW100 M03/M05 A2978 RMK AC2 SLP123 20-01-22",0,0,0,2.5,0,0,52.18340277777777,-122.05433611111111
"CYYJ","VICTORIA INTL, BC","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYYJ 221600Z 11004KT 15SM BKN017 BKN061 BKN150 BKN190 07/07 A2996 RMK SC5SC1AC1AC1 AC TR SLP147 20-01-22",0,0,0,0,0,0,48.64716388888889,-123.42574166666667
"CYYQ","CHURCHILL, MB","CAN","20-01-22","""2020-01-22T16:12:00.000Z""","CYYQ 221612Z 35021G29KT 1SM -SN BLSN SCT013 OVC019 M16/M18 A2978 RMK SC3SC5 FU AT AD VIS LWR E-S PRESRR SLP088 20-01-22",0,6,10,10,0,1,58.73905833333333,-94.06637222222221
"CYDN","DAUPHIN (LT. COL W.G. (BILLY) BARKER VC), MB","CAN","20-01-22","""2020-01-22T16:06:00.000Z""","CYDN 221606Z AUTO 28007KT 9SM BKN021 M12/M13 A2982 RMK SLP120 20-01-22",0,0,0,2.5,0,0,51.10151944444445,-100.05326111111111
"CYBR","BRANDON MUNI, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYBR 221600Z 32004KT 15SM FEW160 BKN250 M15/M17 A2978 RMK AC1CI5 AC TR SLP121 20-01-22",0,0,0,0,0,0,49.91,-99.95226944444445
"CYFO","FLIN FLON, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYFO 221600Z 34006KT 15SM SCT014 BKN250 M12/M14 A2983 RMK SC3CI3 SLP127 20-01-22",0,0,0,2.5,0,0,54.678063888888886,-101.68188055555557
"CYGX","GILLAM, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYGX 221600Z 34015G21KT 12SM -SN OVC013 M15/M18 A2973 RMK SC8 PRESRR SLP085 20-01-22",0,2,6.7,10,0,0,56.35772222222222,-94.7107
"CYQD","THE PAS, MB","CAN","20-01-22","""2020-01-22T16:33:00.000Z""","CYQD 221633Z AUTO 33005KT 9SM -SN OVC013 M10/M13 A2984 RMK SLP127 20-01-22",0,0,6.7,7.5,0,0,53.97128333333333,-101.09104722222222
"CYTH","THOMPSON, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYTH 221600Z 32006KT 15SM DRSN FEW020 SCT150 M16/M19 A2981 RMK SC1AC3 SLP119 20-01-22",0,0,10,10,0,0,55.804630555555555,-97.86240833333333
"CYIV","ISLAND LAKE, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYIV 221600Z 35013G20KT 12SM -SN DRSN OVC020 M10/M13 A2969 RMK SC8 SLP076 20-01-22",0,2,10,10,0,0,53.85712222222222,-94.65366944444445
"CYBQ","TADOULE LAKE, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYBQ 221600Z AUTO 33006KT 9SM -SN OVC021 M19/M21 A2981 RMK SLP128 20-01-22",0,0,6.7,10,0,0,58.70608055555556,-98.51221666666666
"CYYL","LYNN LAKE, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYYL 221600Z AUTO 28005KT 9SM CLR M19/M21 A2981 RMK SLP133 20-01-22",0,0,0,0,0,0,56.86438888888889,-101.07610555555556
"CZBF","BATHURST, NB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CZBF 221600Z AUTO 16003KT 120V190 9SM OVC060 M10/M16 A3038 RMK SLP294 20-01-22",0,0,0,0,0,0,47.62961111111111,-65.73895833333333
"CYWG","WINNIPEG/JAMES ARMSTRONG RICHARDSON INTL, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYWG 221600Z 32005KT 6SM IC FEW220 M14/M17 A2979 RMK CI2 SLP110 20-01-22",0,0,3.3,2.5,0,0,49.91001111111111,-97.24009444444445
"CYQM","MONCTON/GREATER MONCTON INTL, NB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQM 221600Z 17003KT 15SM FEW026 SCT090 M10/M11 A3039 RMK SC1AC2 SLP301 20-01-22",0,0,0,2.5,0,0,46.11609444444444,-64.67860555555556
"CYNE","NORWAY HOUSE, MB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYNE 221600Z AUTO 35007G19KT 9SM -SN OVC019 M11/M13 A2979 RMK PRESRR SLP108 20-01-22",0,2,6.7,7.5,0,0,53.958286111111114,-97.8441611111111
"CYFC","FREDERICTON INTL, NB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYFC 221600Z AUTO VRB02KT 9SM BKN075 M10/M15 A3040 RMK SLP299 20-01-22",0,0,0,0,0,0,45.868877777777776,-66.53721944444445
"CYCX","GAGETOWN, NB (HELI)","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYCX 221600Z 25004KT 210V300 15SM -SN FEW040 SCT075 M07/M12 A3040 RMK SC1AC3 DA-3014FT PCPN VRY LGT SLP298 20-01-22",0,0,6.7,7.5,0,0,45.8377778,-66.4366667
"CYDF","DEER LAKE, NL","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYDF 221600Z 22010KT 15SM -SN OVC031 M06/M13 A3047 RMK SC8 SLP323 20-01-22",0,0,6.7,7.5,0,0,49.20916944444445,-57.39435833333333
"CYSJ","SAINT JOHN, NB","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYSJ 221600Z VRB02KT 15SM FEW025 FEW130 M05/M11 A3039 RMK SC1AC1 SC TR SLP302 20-01-22",0,0,0,0,0,0,45.316158333333334,-65.89012222222223
"CYMH","MARY'S HARBOUR, NL","CAN","20-01-22","""2020-01-22T16:34:00.000Z""","CYMH 221634Z AUTO 21012KT 9SM -SN OVC035 M08/M13 A3036 RMK SLP284 20-01-22",0,0,6.7,7.5,0,0,52.302816666666665,-55.84784166666667
"CYDP","NAIN, NL","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYDP 221600Z 21010KT 15SM FEW230 M20/M26 A3006 RMK CI1 TR CI SLP181 20-01-22",0,0,0,0,0,0,56.55061666666666,-61.682249999999996
"CYFT","MAKKOVIK, NL","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYFT 221600Z 22016KT 15SM SKC M17/M22 A3016 RMK SLP222 20-01-22",0,2,0,0,0,0,55.07725277777778,-59.187799999999996
"CYQX","GANDER INTL, NL","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQX 221600Z 28010KT 20SM FEW022 FEW070 FEW250 M10/M15 A3047 RMK CU1AC1CI1 AC TR CI TR PRESFR SLP334 20-01-22",0,0,0,0,0,0,48.93701944444444,-54.568136111111116
"CYYR","GOOSE BAY, NL","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYYR 221600Z 00000KT 15SM BKN060 BKN280 M19/M25 A3027 RMK SC6CI2 SLP257 20-01-22",0,0,0,0,0,0,53.31916666666667,-60.42583333333333
"CYWK","WABUSH, NL","CAN","20-01-22","""2020-01-22T16:22:00.000Z""","CYWK 221622Z 18009KT 15SM SCT028 BKN220 M13/M18 A2992 RMK SC4CI2 PRESFR SLP193 20-01-22",0,0,0,0,0,0,52.922725,-66.86467499999999
"CYAY","ST ANTHONY, NL","CAN","20-01-22","""2020-01-22T16:18:00.000Z""","CYAY 221618Z AUTO 18011G16KT 6SM -SN SCT023 OVC032 M07/M10 A3039 RMK SLP296 20-01-22",0,2,6.7,7.5,0,0,51.391891666666666,-56.08316388888889
"CYJT","STEPHENVILLE, NL","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYJT 221600Z 18004KT 15SM BKN033 M06/M12 A3045 RMK SC5 SLP315 20-01-22",0,0,0,0,0,0,48.54145,-58.549908333333335
"CYYT","ST. JOHN'S INTL, NL","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYYT 221600Z 05008KT 15SM BKN020 M08/M13 A3044 RMK SC6 WND ESTD VIA CYHZ SLP320 20-01-22",0,0,0,0,0,0,47.61861944444445,-52.75241944444444
"LFVP","SAINT PIERRE","FRA","20-01-22","""2020-01-22T16:00:00.000Z""","LFVP 221600Z 06010KT 030V090 9999 OVC024 M06/M07 Q1031 NOSIG 20-01-22",0,0,0,2.5,0,0,46.76305555555555,-56.174166666666665
"CYHZ","HALIFAX/STANFIELD INTL, NS","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYHZ 221600Z 23006KT 15SM FEW025 BKN130 BKN250 M07/M11 A3041 RMK CU1AC6CI1 CU TR SLP310 20-01-22",0,0,0,0,0,0,44.87968055555556,-63.510191666666664
"CYZX","GREENWOOD, NS","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYZX 221600Z 00000KT 15SM BKN090 M07/M10 A3044 RMK AC5 SLP310 20-01-22",0,0,0,0,0,0,44.98444444444444,-64.91694444444445
"CYPD","PORT HAWKESBURY, NS","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYPD 221600Z AUTO 20004KT 120V240 9SM CLR M07/M12 A3042 RMK SLP311 20-01-22",0,0,0,0,0,0,45.656502777777774,-61.36836666666667
"CYQY","SYDNEY/J.A DOUGLAS MCCURDY, NS","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQY 221600Z 18004KT 170V240 15SM -SN BKN031 M06/M10 A3043 RMK SC7 SLP312 20-01-22",0,0,6.7,7.5,0,0,46.161519444444444,-60.04804166666666
"CYGH","FORT GOOD HOPE, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYGH 221600Z 00000KT 15SM -SN OVC065 M23/M25 A2961 RMK SC8 SLP041 20-01-22",0,0,6.7,10,0,0,66.24063611111112,-128.6475972222222
"CYKD","AKLAVIK/FREDDIE CARMICHAEL, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYKD 221600Z 14004KT 15SM FEW240 M36/M40 A2965 RMK CI2 SLP044 20-01-22",0,0,0,0,0,0,68.22330000000001,-135.00556944444443
"CYQI","YARMOUTH, NS","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYQI 221600Z 20007KT 150V210 15SM SCT020 BKN110 BKN250 M02/M07 A3042 RMK SC3AC4CI1 CI TR SLP307 20-01-22",0,0,0,0,0,0,43.82718055555556,-66.08825833333333
"CYWJ","DELINE, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYWJ 221600Z 31004KT 10SM BKN059 M25/M28 A2954 RMK SC7 CIG RAG SLP037 20-01-22",0,0,0,0,0,0,65.211175,-123.43651944444444
"CZFM","FORT MCPHERSON, NT","CAN","20-01-22","""2020-01-22T16:34:00.000Z""","CZFM 221634Z 17004KT 10SM -SN SCT059 BKN088 M30/M34 A2965 RMK SC4AC2 SLP048 20-01-22",0,0,6.7,10,0,0,67.40690000000001,-134.85975
"CYSM","FORT SMITH, NT","CAN","20-01-22","""2020-01-22T16:19:00.000Z""","CYSM 221619Z CCA 14005KT 15SM BKN005 OVC140 M22/M24 A2976 RMK SC7AC1 SLP107 20-01-22",0,0,0,0,0,0,60.020316666666666,-111.96181944444444
"CYHY","HAY RIVER/MERLYN CARTER AIRPORT, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYHY 221600Z 17010KT 15SM BKN150 BKN230 M15/M17 A2961 RMK AC6CI1 SLP046 20-01-22",0,0,0,0,0,0,60.83977777777778,-115.78279722222221
"CYHI","ULUKHAKTOK/HOLMAN, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYHI 221600Z 08019KT 15SM DRSN FEW200 M26/M29 A2987 RMK CS1 SLP122 20-01-22",0,2,10,10,0,0,70.76286944444445,-117.80601666666666
"CYFS","FORT SIMPSON, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYFS 221600Z 13003KT 080V160 15SM BKN015 BKN210 M17/M19 A2953 RMK SC6CI1 CIG RAG SLP020 20-01-22",0,0,0,0,0,0,61.760152777777776,-121.23652777777778
"CYEV","INUVIK (MIKE ZUBKO) NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYEV 221600Z 11003KT 15SM FEW034 FEW250 M31/M34 A2961 RMK SC1CI1 SLP042 20-01-22",0,0,0,0,0,0,68.30377777777778,-133.483125
"CYRA","GAMETI/RAE LAKES,NT","CAN","20-01-22","""2020-01-22T16:17:00.000Z""","CYRA 221617Z 15009G15KT 10SM BKN017 M20/M22 A2961 RMK ST7 OCNL DRSN SLP060 20-01-22",0,2,0,0,0,0,64.11614999999999,-117.30975
"CYLK","LUTSELKE, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYLK 221600Z 08002KT 25SM SCT014 BKN150 M23/M27 A2984 RMK SC3AC4 SLP133 20-01-22",0,0,0,0,0,0,62.418194444444445,-110.68223888888889
"CYPC","PAULATUK (NORA ALIQATCHIALUK RUBEN) NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYPC 221600Z 25004KT 15SM BKN053 M21/M24 A2969 RMK SC6 SLP055 20-01-22",0,0,0,0,0,0,69.36065833333333,-124.07570833333332
"CYVQ","NORMAN WELLS, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYVQ 221600Z 11003KT 30SM BKN075 BKN095 M23/M27 A2963 RMK AC6AC1 SLP047 20-01-22",0,0,0,0,0,0,65.28132222222222,-126.79856944444444
"CYAB","ARCTIC BAY, NU","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYAB 221600Z VRB02KT 30SM IC SKC M31/M35 A2966 RMK SLP048 20-01-22",0,0,3.3,10,0,0,73.00638611111111,-85.04731666666666
"CYEK","ARVIAT, NU","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYEK 221600Z 36017G23KT 7SM IC DRSN SKC M29/M32 A2987 RMK SLP117 20-01-22",0,4,10,10,0,0,61.093963888888894,-94.07159166666666
"CYLT","ALERT, NU","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYLT 221600Z 03004KT 8SM -SN SCT015 OVC030 M33/M37 A2971 RMK SC3SC5 PCPN VRY LGT SLP066 20-01-22",0,0,6.7,10,0,0,82.51777777777778,-62.28055555555555
"CYUB","TUKTOYAKTUK, JAMES GRUBEN, NT","CAN","20-01-22","""2020-01-22T16:00:00.000Z""","CYUB 221600Z 24004KT 15SM OVC040 M25/M29 A2964 RMK SC8 SLP038 20-01-22",0,0,0,0,0,0,69.43324166666667,-133.02634444444445
